"you aint seen nothing yet";"bachman turner overdrive";"Chartbuster Karaoke: Classic Rock";2
"who'll stop the rain";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";2
"hello, I love you";"the doors";"Chartbuster Karaoke: Classic Rock";2
"before you accuse me (take a look at yourself)";"eric clapton";"Chartbuster Karaoke: Classic Rock";2
"against the wind";"bob seger";"Chartbuster Karaoke: Classic Rock";2
"who are you";"the who";"Chartbuster Karaoke: Classic Rock";3
"fly like an eagle";"steve miller band";"Chartbuster Karaoke: Classic Rock";3
"rock and roll all nite";"kiss";"Chartbuster Karaoke: Classic Rock";3
"we are the champions";"queen";"Chartbuster Karaoke: Classic Rock";3
"velcro fly";"zz top";"Chartbuster Karaoke: Classic Rock";3
"like a rock";"bob seger";"Chartbuster Karaoke: Classic Rock";3
"travelin band";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";3
"let it ride";"bachman turner overdrive";"Chartbuster Karaoke: Classic Rock";3
"another brink in the wall";"pink floyd";"Chartbuster Karaoke: Classic Rock";3
"you'll accompany me";"bob seger";"Chartbuster Karaoke: Classic Rock";3
"bohemian rhapsody";"queen";"Chartbuster Karaoke: Classic Rock";3
"moneytalks";"ac/dc";"Chartbuster Karaoke: Classic Rock";3
"babe";"styx";"Chartbuster Karaoke: Classic Rock";3
"abracadabra";"steve miller band";"Chartbuster Karaoke: Classic Rock";3
"roll me away";"bob seger";"Chartbuster Karaoke: Classic Rock";3
"we will rock you";"queen";"Chartbuster Karaoke: Classic Rock";3
"run through the jungle";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";4
"mainstreet";"bob seger";"Chartbuster Karaoke: Classic Rock";4
"roll on down the highway";"bachman turner overdrive";"Chartbuster Karaoke: Classic Rock";4
"the cover of the rolling stone";"dr. hook & the medicine show";"Chartbuster Karaoke: Classic Rock";4
"squeeze box";"the who";"Chartbuster Karaoke: Classic Rock";4
"cocaine";"eric clapton";"Chartbuster Karaoke: Classic Rock";4
"white wedding";"billy idol";"Chartbuster Karaoke: Classic Rock";4
"touch me in the morning";"the doors";"Chartbuster Karaoke: Classic Rock";4
"mr. tambourine man";"the byrds";"Chartbuster Karaoke: Classic Rock";4
"hollywood nights";"bob seger";"Chartbuster Karaoke: Classic Rock";4
"long time gone";"crosby, stills & nash";"Chartbuster Karaoke: Classic Rock";4
"in your wildest dreams";"the moody blues";"Chartbuster Karaoke: Classic Rock";4
"rough boys";"zz top";"Chartbuster Karaoke: Classic Rock";4
"forever man";"eric clapton";"Chartbuster Karaoke: Classic Rock";4
"the letter";"bachman turner overdrive";"Chartbuster Karaoke: Classic Rock";4
"joy to the world";"three dog night";"Chartbuster Karaoke: Classic Rock";4
"authority song";"john cougar mellencamp";"Chartbuster Karaoke: Classic Rock";4
"locomotive breath";"jethro tull";"Chartbuster Karaoke: Classic Rock";5
"shame on the moon";"bob seger";"Chartbuster Karaoke: Classic Rock";5
"roadhouse blues";"the doors";"Chartbuster Karaoke: Classic Rock";5
"low rider";"war";"Chartbuster Karaoke: Classic Rock";5
"don't fear the reaper";"blue oyster cult";"Chartbuster Karaoke: Classic Rock";5
"the midnight special";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";5
"we're an american band";"grand funk railroad";"Chartbuster Karaoke: Classic Rock";5
"lay down sally";"eric clapton";"Chartbuster Karaoke: Classic Rock";5
"under pressure";"queen";"Chartbuster Karaoke: Classic Rock";5
"tryin to live my life without you";"bob seger";"Chartbuster Karaoke: Classic Rock";5
"you really got me";"the kinks";"Chartbuster Karaoke: Classic Rock";5
"suzie q";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";5
"hard luck woman";"kiss";"Chartbuster Karaoke: Classic Rock";5
"subterranean homesick blues";"bob dylan";"Chartbuster Karaoke: Classic Rock";5
"Black & white";"three dog night";"Chartbuster Karaoke: Classic Rock";5
"lonely ol night";"john cougar mellencamp";"Chartbuster Karaoke: Classic Rock";5
"fire lake";"bob seger";"Chartbuster Karaoke: Classic Rock";5
"centerfold";"j. gells band";"Chartbuster Karaoke: Classic Rock";6
"hey you";"bachman turner overdrive";"Chartbuster Karaoke: Classic Rock";6
"blues power";"eric clapton";"Chartbuster Karaoke: Classic Rock";6
"down on the corner";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";6
"old time rock 'N' roll";"bob seger";"Chartbuster Karaoke: Classic Rock";6
"cisco kid";"war";"Chartbuster Karaoke: Classic Rock";6
"long cool woman (in a black dress)";"the hollies";"Chartbuster Karaoke: Classic Rock";6
"lookin out my back door";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";6
"still the same";"bob seger";"Chartbuster Karaoke: Classic Rock";6
"l.a. Woman";"the doors";"Chartbuster Karaoke: Classic Rock";6
"tangles up in blue";"bob dylan";"Chartbuster Karaoke: Classic Rock";6
"r.o.c.k. In the u.s.a. (a salute to 60's rock)";"john cougar mellencamp";"Chartbuster Karaoke: Classic Rock";6
"bad moon rising";"Creedence Clearwater Revival";"Chartbuster Karaoke: Classic Rock";6
"love me two times";"the doors";"Chartbuster Karaoke: Classic Rock";6
"thank you for the feelin";"bachman turner overdrive";"Chartbuster Karaoke: Classic Rock";6
"promises";"eric clapton";"Chartbuster Karaoke: Classic Rock";6
"I walk the line";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"long legged guitar pickin man";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"a thing called love";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"flesh and blood";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"home of the blues";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"the wreck of the old 97";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"one piece at a time";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"seasons of my heart";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"the ballad of ira hayes";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"the one on the right is on the left";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"ballad of a teenage queen";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"don't take your guns to town";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"it ain't me babe";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"hey porter";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"five feet high and rising";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"hurt";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"what is truth";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";1
"folsom prison blues";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"a boy named sue";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"if I were a carpenter";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"come in stranget";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"give my love to rose";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"rosanna's going wild";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"big river";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"I heard that lonesome whistle blow";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"you're the nearest thing to heaven";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"get rhythm";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"understand your man";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"there you go";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"man in black";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"any old wind that blows";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"thanks a lot";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"ragged old flag";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"ghost riders in the sky";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";2
"blistered";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"ring of fire";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"jackson";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"sunday morning coming down";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"cry, cry, cry";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"kate";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"smiling bill mccall";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"guess things happen that way";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"so doggone lonesome";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"orange blossom special";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"what do I care";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"the ways of a woman in love";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"int's just about time";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"all over again";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"I got stripes";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"there ain't no good chain gang";"Johnny cash";"Chartbuster Karaoke: The Greatest Hits of Johnny Cash";3
"lovesick blues";"Unknown";"Essential 450: E1";1
"tennesse waltz";"Unknown";"Essential 450: E1";1
"happy trails";"Unknown";"Essential 450: E1";1
"if you've got the money honey (it've got the time)";"Unknown";"Essential 450: E1";1
"hey good lookin";"Unknown";"Essential 450: E1";1
"it wasn't god who made honky tonk angels";"Unknown";"Essential 450: E1";1
"jambalaya (on the bayou)";"Unknown";"Essential 450: E1";1
"Kaw-liga";"Unknown";"Essential 450: E1";1
"your cheatin heart";"Unknown";"Essential 450: E1";1
"sixteen tons";"Unknown";"Essential 450: E1";1
"crazy";"Unknown";"Essential 450: E1";1
"walkin after midnight";"Unknown";"Essential 450: E1";1
"young love";"Unknown";"Essential 450: E1";1
"a white sport coat";"Unknown";"Essential 450: E1";1
"the battle of new orleans";"Unknown";"Essential 450: E1";1
"el paso";"Unknown";"Essential 450: E1";2
"please help me I'm falling";"Unknown";"Essential 450: E1";2
"I fall to pieces";"Unknown";"Essential 450: E1";2
"big bad john";"Unknown";"Essential 450: E1";2
"the end of the world";"Unknown";"Essential 450: E1";2
"act naturally";"Unknown";"Essential 450: E1";2
"sweet dreams";"Unknown";"Essential 450: E1";2
"welcome to my world";"Unknown";"Essential 450: E1";2
"king of the road";"Unknown";"Essential 450: E1";2
"you ain't my woman enough";"Unknown";"Essential 450: E1";2
"take my man";"Unknown";"Essential 450: E1";2
"make the world go away";"Unknown";"Essential 450: E1";2
"divorce";"Unknown";"Essential 450: E1";2
"folsom prison blues";"Unknown";"Essential 450: E1";2
"harper valley p.t.a";"Unknown";"Essential 450: E1";2
"rocky top";"Unknown";"Essential 450: E1";2
"a boy named sue";"Unknown";"Essential 450: E1";3
"stand by your man";"Unknown";"Essential 450: E1";3
"okie from muskogee";"Unknown";"Essential 450: E1";3
"snowbird";"Unknown";"Essential 450: E1";3
"everything is beautiful";"Unknown";"Essential 450: E1";3
"silver threads and golden needles";"Unknown";"Essential 450: E1";3
"hello darlin";"Unknown";"Essential 450: E1";3
"for the good times";"Unknown";"Essential 450: E1";3
"coal miner's daughter";"Unknown";"Essential 450: E1";3
"rose garden";"Unknown";"Essential 450: E1";3
"help me make it through the night";"Unknown";"Essential 450: E1";3
"when you're hot. You're hot";"Unknown";"Essential 450: E1";3
"kiss an angel good morning";"Unknown";"Essential 450: E1";3
"the happiest girl in the whole usa";"Unknown";"Essential 450: E1";3
"delta dawn";"Unknown";"Essential 450: E1";3
"behind closed doors";"Unknown";"Essential 450: E1";4
"satin sheets";"Unknown";"Essential 450: E1";4
"the most beautiful girl";"Unknown";"Essential 450: E1";4
"linda on my mind";"Unknown";"Essential 450: E1";4
"you never even call me by my name";"Unknown";"Essential 450: E1";4
"thank god I'm a country boy";"Unknown";"Essential 450: E1";4
"rhinestone cowboy";"Unknown";"Essential 450: E1";4
"blue eyes cryin in the rain";"Unknown";"Essential 450: E1";4
"fox on the run";"Unknown";"Essential 450: E1";4
"san antonio stroll";"Unknown";"Essential 450: E1";4
"good hearted woman";"Unknown";"Essential 450: E1";4
"lucille";"Unknown";"Essential 450: E1";4
"texas luckenbach";"Unknown";"Essential 450: E1";4
"it's only make believe";"Unknown";"Essential 450: E1";4
"don't it make my brown eyes blue";"Unknown";"Essential 450: E1";4
"take this job and shove it";"Unknown";"Essential 450: E1";5
"walkin the floor over you";"Unknown";"Essential 450: E1";5
"family tradition";"Unknown";"Essential 450: E1";5
"mommas don't let your babies grow up to be cowboys";"Unknown";"Essential 450: E1";5
"talking in your sleep";"Unknown";"Essential 450: E1";5
"the gambler";"Unknown";"Essential 450: E1";5
"the devil went down to georgia";"Unknown";"Essential 450: E1";5
"he stopped loving her";"Unknown";"Essential 450: E1";5
"lookin for love";"Unknown";"Essential 450: E1";5
"drivin my life away";"Unknown";"Essential 450: E1";5
"on the road again";"Unknown";"Essential 450: E1";5
"could I have this dance";"Unknown";"Essential 450: E1";5
"lady";"Unknown";"Essential 450: E1";5
"I love a rainy night";"Unknown";"Essential 450: E1";5
"9 to 5";"Unknown";"Essential 450: E1";5
"you're the reason god made oklahoma";"Unknown";"Essential 450: E1";6
"old flame";"Unknown";"Essential 450: E1";6
"elvira";"Unknown";"Essential 450: E1";6
"I was country when country wasn't cool";"Unknown";"Essential 450: E1";6
"all my rowdy friends are coming over tonight";"Unknown";"Essential 450: E1";6
"always on my mind";"Unknown";"Essential 450: E1";6
"just you and I";"Unknown";"Essential 450: E1";6
"nobody";"Unknown";"Essential 450: E1";6
"angel of the morning";"Unknown";"Essential 450: E1";6
"fool hearted memory";"Unknown";"Essential 450: E1";6
"swingin";"Unknown";"Essential 450: E1";6
"american made";"Unknown";"Essential 450: E1";6
"break it to me gently";"Unknown";"Essential 450: E1";6
"jose cuervo";"Unknown";"Essential 450: E1";6
"roll on eighteen wheeler";"Unknown";"Essential 450: E1";6
"god bless the usa";"Unknown";"Essential 450: E1";7
"he's a heartache (lookin for a place to happen)";"Unknown";"Essential 450: E1";7
"mama he's crazy";"Unknown";"Essential 450: E1";7
"girls night out";"Unknown";"Essential 450: E1";7
"diggin up bones";"Unknown";"Essential 450: E1";7
"ocean front property";"Unknown";"Essential 450: E1";7
"forever and ever, amen";"Unknown";"Essential 450: E1";7
"all my ex's live in texas";"Unknown";"Essential 450: E1";7
"eighteen wheels and a dozen roses";"Unknown";"Essential 450: E1";7
"daddy's hands";"Unknown";"Essential 450: E1";7
"don't close your eyes";"Unknown";"Essential 450: E1";7
"men";"Unknown";"Essential 450: E1";7
"guitars and cadillacs";"Unknown";"Essential 450: E1";7
"bop";"Unknown";"Essential 450: E1";7
"love is alive";"Unknown";"Essential 450: E1";7
"1982";"Unknown";"Essential 450: E1";8
"have mercy";"Unknown";"Essential 450: E1";8
"the night the lights went out in georgia";"Unknown";"Essential 450: E1";8
"forty hour week";"Unknown";"Essential 450: E1";8
"don't rock the jukebox";"Unknown";"Essential 450: E1";8
"black velvet";"Unknown";"Essential 450: E1";8
"the fireman";"Unknown";"Essential 450: E1";8
"country club";"Unknown";"Essential 450: E1";8
"five minutes";"Unknown";"Essential 450: E1";8
"I feel lucky";"Unknown";"Essential 450: E1";8
"boot scootin boogie";"Unknown";"Essential 450: E1";8
"killin time";"Unknown";"Essential 450: E1";8
"she's in love with the boy";"Unknown";"Essential 450: E1";8
"friends in low places";"Unknown";"Essential 450: E1";8
"the chair";"Unknown";"Essential 450: E1";8
"shameless";"Unknown";"Essential 450: E1";9
"prop me up beside the jukebox";"Unknown";"Essential 450: E1";9
"grandpa";"Unknown";"Essential 450: E1";9
"watch me";"Unknown";"Essential 450: E1";9
"achy breaky heart";"Unknown";"Essential 450: E1";9
"rock my world (little country gilr)";"Unknown";"Essential 450: E1";9
"down at the twist and shout";"Unknown";"Essential 450: E1";9
"hake the sugar tree";"Unknown";"Essential 450: E1";9
"chasin that neon rainbow";"Unknown";"Essential 450: E1";9
"life's a dance";"Unknown";"Essential 450: E1";9
"fancy";"Unknown";"Essential 450: E1";9
"two sparrows in a hurricane";"Unknown";"Essential 450: E1";9
"song of the south";"Unknown";"Essential 450: E1";9
"better man";"Unknown";"Essential 450: E1";9
"I saw the light";"Unknown";"Essential 450: E1";9
"chattahoochee";"Unknown";"Essential 450: E1";10
"two of a kind (working on a full house)";"Unknown";"Essential 450: E1";10
"love can build a bridge";"Unknown";"Essential 450: E1";10
"blame it on your heart";"Unknown";"Essential 450: E1";10
"a hard workin man";"Unknown";"Essential 450: E1";10
"if the devil dance (in empty pockets)";"Unknown";"Essential 450: E1";10
"walk away joe";"Unknown";"Essential 450: E1";10
"any man of mine";"Unknown";"Essential 450: E1";10
"no one else on earth";"Unknown";"Essential 450: E1";10
"trashy women";"Unknown";"Essential 450: E1";10
"be my baby tonight";"Unknown";"Essential 450: E1";10
"dumas walker";"Unknown";"Essential 450: E1";10
"why haven't I heard from you";"Unknown";"Essential 450: E1";10
"bubba shot the jukebox";"Unknown";"Essential 450: E1";10
"when you say nothing at all";"Unknown";"Essential 450: E1";10
"status of a fool";"Unknown";"Essential 450: E1";11
"my next broken heart";"Unknown";"Essential 450: E1";11
"if tomorrow never comes";"Unknown";"Essential 450: E1";11
"that's what I like about you";"Unknown";"Essential 450: E1";11
"I try to think about elvis";"Unknown";"Essential 450: E1";11
"I cross my heart";"Unknown";"Essential 450: E1";11
"pickup man";"Unknown";"Essential 450: E1";11
"whose bed have your boots been under";"Unknown";"Essential 450: E1";11
"on the other hand";"Unknown";"Essential 450: E1";11
"god blessed texas";"Unknown";"Essential 450: E1";11
"shut up and kiss me";"Unknown";"Essential 450: E1";11
"the dance";"Unknown";"Essential 450: E1";11
"oh lonesome me";"Unknown";"Essential 450: E1";11
"if you're not in it for love (I'm outta here)";"Unknown";"Essential 450: E1";11
"here's a quarter (call someone who cares)";"Unknown";"Essential 450: E1";11
"I like it, I love it";"Unknown";"Essential 450: E1";12
"lord have mercy on the workin man";"Unknown";"Essential 450: E1";12
"the woman in me";"Unknown";"Essential 450: E1";12
"unanswered prayers";"Unknown";"Essential 450: E1";12
"I swear";"Unknown";"Essential 450: E1";12
"strawberry wine";"Unknown";"Essential 450: E1";12
"look at us";"Unknown";"Essential 450: E1";12
"the keeper of the stars";"Unknown";"Essential 450: E1";12
"blue";"Unknown";"Essential 450: E1";12
"that's my story";"Unknown";"Essential 450: E1";12
"a little less talk (and a lot more action)";"Unknown";"Essential 450: E1";12
"what part of no";"Unknown";"Essential 450: E1";12
"help me hold on";"Unknown";"Essential 450: E1";12
"the thunder rolls";"Unknown";"Essential 450: E1";12
"you ain't much fun";"Unknown";"Essential 450: E1";12
"sold (the grundy county auction incident)";"Unknown";"Essential 450: E1";13
"it's your love";"Unknown";"Essential 450: E1";13
"watermelon crawl";"Unknown";"Essential 450: E1";13
"this kiss";"Unknown";"Essential 450: E1";13
"one way ticket (because I can)";"Unknown";"Essential 450: E1";13
"I'm from the country";"Unknown";"Essential 450: E1";13
"valentine";"Unknown";"Essential 450: E1";13
"guy do it all the time";"Unknown";"Essential 450: E1";13
"what the cowgirls do";"Unknown";"Essential 450: E1";13
"how do I live";"Unknown";"Essential 450: E1";13
"another somebody done somebody wrong song";"Unknown";"Essential 450: E1";13
"take me home country roads";"Unknown";"Essential 450: E1";13
"the shake";"Unknown";"Essential 450: E1";13
"butterfly kisses";"Unknown";"Essential 450: E1";13
"holes in the floor of heaven";"Unknown";"Essential 450: E1";13
"good golly miss molly";"Unknown";"Essential 450: E1";14
"wake up little susie";"Unknown";"Essential 450: E1";14
"dancing in the street";"Unknown";"Essential 450: E1";14
"rock around the clock";"Unknown";"Essential 450: E1";14
"la bamba";"Unknown";"Essential 450: E1";14
"johnny angel";"Unknown";"Essential 450: E1";14
"great balls of fire";"Unknown";"Essential 450: E1";14
"bye bye love";"Unknown";"Essential 450: E1";14
"chantilly lace";"Unknown";"Essential 450: E1";14
"do you know the way to san jose";"Unknown";"Essential 450: E1";14
"long tall sally";"Unknown";"Essential 450: E1";14
"love potion number nine";"Unknown";"Essential 450: E1";14
"mack the knife";"Unknown";"Essential 450: E1";14
"downtown";"Unknown";"Essential 450: E1";14
"misty";"Unknown";"Essential 450: E1";14
"oh pretty woman";"Unknown";"Essential 450: E1";15
"wooly bully";"Unknown";"Essential 450: E1";15
"a whiter shade of pale";"Unknown";"Essential 450: E1";15
"wi will follow him";"Unknown";"Essential 450: E1";15
"mony mony";"Unknown";"Essential 450: E1";15
"midnight confessions";"Unknown";"Essential 450: E1";15
"soldier boy";"Unknown";"Essential 450: E1";15
"all I have to do is dream";"Unknown";"Essential 450: E1";15
"the lion sleeps tonight";"Unknown";"Essential 450: E1";15
"hey jude";"Unknown";"Essential 450: E1";15
"stop in the name of love";"Unknown";"Essential 450: E1";15
"release me";"Unknown";"Essential 450: E1";15
"unchained melody";"Unknown";"Essential 450: E1";15
"fun, fun, fun";"Unknown";"Essential 450: E1";15
"sweet caroline";"Unknown";"Essential 450: E1";15
"wild thing";"Unknown";"Essential 450: E1";16
"california girls";"Unknown";"Essential 450: E1";16
"happy together";"Unknown";"Essential 450: E1";16
"I say a little prayer";"Unknown";"Essential 450: E1";16
"my girl";"Unknown";"Essential 450: E1";16
"only the lonely";"Unknown";"Essential 450: E1";16
"proud mary";"Unknown";"Essential 450: E1";16
"baby love";"Unknown";"Essential 450: E1";16
"sittin on the dock of the bay";"Unknown";"Essential 450: E1";16
"build me up buttercup";"Unknown";"Essential 450: E1";16
"surfin usa";"Unknown";"Essential 450: E1";16
"twist and shout";"Unknown";"Essential 450: E1";16
"come see about me";"Unknown";"Essential 450: E1";16
"the twist";"Unknown";"Essential 450: E1";16
"when a man loves a woman";"Unknown";"Essential 450: E1";16
"honeycomb";"Unknown";"Essential 450: E1";17
"devil with the blue dress on";"Unknown";"Essential 450: E1";17
"are you lonesome tonight";"Unknown";"Essential 450: E1";17
"everybody loves somebody";"Unknown";"Essential 450: E1";17
"fever";"Unknown";"Essential 450: E1";17
"I left my heart in san francisco";"Unknown";"Essential 450: E1";17
"can't help falling in love";"Unknown";"Essential 450: E1";17
"heat wave";"Unknown";"Essential 450: E1";17
"hello dolly";"Unknown";"Essential 450: E1";17
"moon river";"Unknown";"Essential 450: E1";17
"I'm sorry";"Unknown";"Essential 450: E1";17
"love me tender";"Unknown";"Essential 450: E1";17
"my way";"Unknown";"Essential 450: E1";17
"leader of the pack";"Unknown";"Essential 450: E1";17
"stand by me";"Unknown";"Essential 450: E1";17
"crying";"Unknown";"Essential 450: E1";18
"he's so fine";"Unknown";"Essential 450: E1";18
"all shook up";"Unknown";"Essential 450: E1";18
"I heard it through the grapevine";"Unknown";"Essential 450: E1";18
"baby I'm yours";"Unknown";"Essential 450: E1";18
"new york, new york";"Unknown";"Essential 450: E1";18
"day O (the banana boat song)";"Unknown";"Essential 450: E1";18
"what a wonderful world";"Unknown";"Essential 450: E1";18
"shout";"Unknown";"Essential 450: E1";18
"delilah";"Unknown";"Essential 450: E1";18
"good luck charm";"Unknown";"Essential 450: E1";18
"it's my party";"Unknown";"Essential 450: E1";18
"rockin robin";"Unknown";"Essential 450: E1";18
"secret agent man";"Unknown";"Essential 450: E1";18
"please mr. postman";"Unknown";"Essential 450: E1";18
"jailhouse rock";"Unknown";"Essential 450: E1";19
"whole lotta shakin goin on";"Unknown";"Essential 450: E1";19
"under the boardwalk";"Unknown";"Essential 450: E1";19
"these boots are made for walking";"Unknown";"Essential 450: E1";19
"love shack";"Unknown";"Essential 450: E1";19
"stangers in the night";"Unknown";"Essential 450: E1";19
"runaround sue";"Unknown";"Essential 450: E1";19
"song of a preacher man";"Unknown";"Essential 450: E1";19
"it's now or never";"Unknown";"Essential 450: E1";19
"sixteen candles";"Unknown";"Essential 450: E1";19
"I got you (I feel good)";"Unknown";"Essential 450: E1";19
"my guy";"Unknown";"Essential 450: E1";19
"one fine day";"Unknown";"Essential 450: E1";19
"heartbreak hotel";"Unknown";"Essential 450: E1";19
"whatever will be, will be (que sera, sera)";"Unknown";"Essential 450: E1";19
"black magic woman";"Unknown";"Essential 450: E1";20
"born to be wild";"Unknown";"Essential 450: E1";20
"I got you babe";"Unknown";"Essential 450: E1";20
"house of the rising sun";"Unknown";"Essential 450: E1";20
"louie louie";"Unknown";"Essential 450: E1";20
"locomotion";"Unknown";"Essential 450: E1";20
"magic carpet ride";"Unknown";"Essential 450: E1";20
"my boyfriend's back";"Unknown";"Essential 450: E1";20
"the wanderer";"Unknown";"Essential 450: E1";20
"white rabbit";"Unknown";"Essential 450: E1";20
"ain't no mountain high enough";"Unknown";"Essential 450: E1";20
"american woman";"Unknown";"Essential 450: E1";20
"bad moon rising";"Unknown";"Essential 450: E1";20
"black water";"Unknown";"Essential 450: E1";20
"fire";"Unknown";"Essential 450: E1";20
"hound dog";"Unknown";"Essential 450: E1";21
"close to you";"Unknown";"Essential 450: E1";21
"if you could read my mind";"Unknown";"Essential 450: E1";21
"I am woman";"Unknown";"Essential 450: E1";21
"daydream believer";"Unknown";"Essential 450: E1";21
"it's too late";"Unknown";"Essential 450: E1";21
"kokomo";"Unknown";"Essential 450: E1";21
"evergreen";"Unknown";"Essential 450: E1";21
"mrs. Robinson";"Unknown";"Essential 450: E1";21
"I honestly love you";"Unknown";"Essential 450: E1";21
"one tin soldier";"Unknown";"Essential 450: E1";21
"love will keep us together";"Unknown";"Essential 450: E1";21
"please come to boston";"Unknown";"Essential 450: E1";21
"rainy days and mondays";"Unknown";"Essential 450: E1";21
"raindrops keep falling on my head";"Unknown";"Essential 450: E1";21
"YMCA";"Unknown";"Essential 450: E1";22
"let me be there";"Unknown";"Essential 450: E1";22
"crocodile rock";"Unknown";"Essential 450: E1";22
"margaritaville";"Unknown";"Essential 450: E1";22
"that's what friends are for";"Unknown";"Essential 450: E1";22
"sundown";"Unknown";"Essential 450: E1";22
"white wedding";"Unknown";"Essential 450: E1";22
"you're so vain";"Unknown";"Essential 450: E1";22
"american pie";"Unknown";"Essential 450: E1";22
"me and bobby mcgee";"Unknown";"Essential 450: E1";22
"bad, bad leroy brown";"Unknown";"Essential 450: E1";22
"I want to hold your hand";"Unknown";"Essential 450: E1";22
"physical";"Unknown";"Essential 450: E1";22
"why don't we get drunk";"Unknown";"Essential 450: E1";22
"tie a yellow ribbon round the old oak tree";"Unknown";"Essential 450: E1";22
"takin care of business";"Unknown";"Essential 450: E1";23
"stairway to heave";"Unknown";"Essential 450: E1";23
"turn the page";"Unknown";"Essential 450: E1";23
"we will rock you";"Unknown";"Essential 450: E1";23
"born in the usa";"Unknown";"Essential 450: E1";23
"brickhouse";"Unknown";"Essential 450: E1";23
"cocaine";"Unknown";"Essential 450: E1";23
"joy to the world";"Unknown";"Essential 450: E1";23
